Unnamed: 0,Email Text,Email Type
12345,"no rest for a weary market - cera alert this is cera ' s western market forecast for november . lorna cera alert : sent tue , october 24 , 2000 title : no rest for a weary market author : e - mail category : alert product line : western energy , url : http : / / www . cera . com / cfm / track / eprofile . cfm ? u = 5526 & m = 1400 , alternative url : rather than enjoying a respite , western energy markets will make november a catch - up month . natural gas demand will remain high when compared with the same period last year , as gas - fired generation will continue to run at high utilization rates and market participants try to restore gas storage to normal levels . the tight supply situation will maintain upward pressure on gas prices , which will range from $ 5 . 15 to $ 5 . 83 per million british thermal units , depending on location . refueling outages at three nuclear units , along with a seasonal decline in hydroelectric output , will maintain gas - fired generation on the margin for most of november . on - peak power prices will remain higher as a result , in the $ 86 - $ 98 per megawatt - hour range , depending on location . * * end * * follow url for complete report . cera ' s autumn 2000 roundtable event dates and agendas are now available at http : / / www . cera . com / event account changes to edit your personal account information , including your e - mail address , etc . go to : http : / / eprofile . cera . com / cfm / edit / account . cfm this electronic message and attachments , if any , contain information from cambridge energy research associates , inc . ( cera ) which is confidential and may be privileged . unauthorized disclosure , copying , distribution or use of the contents of this message or any attachments , in whole or in part , is strictly prohibited . terms of use : http : / / www . cera . com / tos . html questions / comments : webmaster @ cera . com copyright 2000 . cambridge energy research associates",0
701,"december 15 th super saturday friday interview confirmation please see the attached regarding interview confirmation and information for friday , december 15 th . thanks shelly",0
9782,"Tom wrote:
> 3k is a number that probably sounds good to some closted  homophobe with
> secret desires to be ""belle of the balls"". Twinks dinks and dorks, this
> thread sounds to me like someone needs a little luvin.I dunno if I'd accuse everybody who believes the 3K number of needing a
little luvin, but I completely believe that this myth has survived because
there's a lot of people who need more lovin.  Plus it fits in with a bunch
of different archetypes.- Lucas
",0
14386,"> I thought perhaps I should just do   lilo -b /dev/hdb -r /mnt  but I think
> that -b is analogous to the boot keyword in lilo.conf. Or will this just
> work automagically ?  i.e. boot = /dev/hda tells lilo what numbers to poke
> where, and it figures out where the disk is from the -r ?That won't work like you want.  You'll end up with a boot loader
on the backup disk that contains the 'physical' location of
the /boot/map file on the main disk.  That won't necessarily
be the same as the backup disk.I can't think of a right way to do his with LILO.  I've got
a similar seup on my home machine (rsync to a backup disk
every night), but I'll be pulling out the RH install CDs to
get LILO sorted if I have to do a disk swap.GRUB should be able to handle this no problem, since it
doesn't record sector numbers like LILO does.  Not much help
for you though...Later,
Kenn-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie
",0
14608,"new book : sociolinguistics nirmala srirekam purushotam negotiating language , constructing race disciplining difference in singapore 1997 . 23 x 15 , 5 cm . x , 294 pages cloth dm 178 , - / approx . us $ 111 . 00 isbn 3-11 - 015679 - 2 contributions to the sociology of language 79 mouton de gruyter * berlin * new york this study provides a comprehensive analysis of the politics that took its inspiration from , and control over , ` ordinary ' peoples ethnicities and languages . this rare , detailed social history shows how the orientalist construction of race and language in colonial singapore was transformed into a powerful practice of ` nation ' that remains today . thus , since the advent of nationalism , singapore has been presented as a multiracial social space . this multiracial character has been carefully re-constructed as constituted by four races , with mainly four distinct languages . with this policy , the ruling elite has instituted a particular discourse about language , which almost always implicates race . additionally , the discourse has also translated itself into actual institutional practices , which ` ordinary ' men , women and children cannot avoid , and must participate in . interspersed by the actual voices and experiences of common people , caught within neo - orientalists statist constructions , the study provides another angle to the contemporary postmodern assurance that difference is necessarily liberating . difference , instead , is shown to have disciplinary consequences . yet the logic of dominant discourses can , at the same time , be re-interpreted - - cleverly or innocently - for enabling legitimate pressure upon the authorities . as everyday life readings of state discourses importantly unfold within the institution of the family , the often invisible role women actually play with reference to language , race , and nation , is importantly brought to the fore . contents ` nation ' and ` race ' : realms of problematic possibilities for language * race - ing language : the institutionalisation of ` chinese ' , ` malay ' , and ` indian ' in singapore * talk about language : from political project to daily life positionings * language on the life trajectory : everyday life contexts , relevances and practices * the mother tongue : male texts and female readings * second language : official bilingualism brought home * disciplining difference * notes * references * index _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ mouton de gruyter walter de gruyter , inc . postfach 30 34 21 200 saw mill river road d-10728 berlin hawthorne , ny 10532 germany usa fax : + 49 ( 0 ) 30 26005-351 fax : + 1 914 747-1326 email : mouton @ degruyter . de this and further publications can also be ordered via world wide web : http : / / www . degruyter . com",0
3273,"another addition from enron tiger member vince : please add deepa mallik to the list , as well , as she is interested in a summer internship with enron . she said she forwarded her resume to you last week . will gladly resend , if necessary . thanks , donna > - - - - - original message - - - - - > from : fap > sent : friday , february 02 , 2001 2 : 04 pm > to : ' vkamins @ enron . com ' > cc : ' clayton . degiacinto . wgo 2 @ wharton . upenn . edu ' ; > ' hethorne @ wharton . upenn . edu ' ; thomas ; weigelt ; fap > subject : addition from enron tiger member > importance : high > > vince : > > please add clayton degiancinto as an applicant to a summer internship at > enron . he told me that he sent christie patrick his resume two weeks ago . > let me know if you need to have it resent . > > thanks , > donna",0
14071,"german text corpora / noun taxonomy dear linguists , i am looking for german text corpora , particularly corpora that contain parsed ( or at least partially parsed ) sentences . i am also looking for databases containing information about synonymy and hyponymy relations between german nouns or other information which could be usefull to build a classification taxonomy for german nouns . thank you for help . andreas wagner",0
11669,tenaska marketing ventures - 04 / 01 prod sale deal # 714540 daren - looks like the meter statement is showing some gas was pulled on days april 04 & 07 that was not priced or pathed . please let me know what price tenaska should be billed for these two days . thanks - katherine 5 - 8643,0
6871,"Update of /cvsroot/spamassassin/spamassassin
In directory usw-pr-cvs1:/tmp/cvs-serv15398Modified Files:
      Tag: b2_4_0
	configure configure.in 
Log Message:
NetBSD support patch from Klaus Heinz, bug 785Index: configure
===================================================================
RCS file: /cvsroot/spamassassin/spamassassin/configure,v
retrieving revision 1.1.2.1
retrieving revision 1.1.2.2
diff -b -w -u -d -r1.1.2.1 -r1.1.2.2
--- configure	27 Aug 2002 23:07:13 -0000	1.1.2.1
+++ configure	28 Aug 2002 23:29:04 -0000	1.1.2.2
@@ -1273,18 +1273,22 @@
                  cat > conftest.$ac_ext <
 #include 
+int main() {
+printf (""%d"", SHUT_RD); return 0;
+; return 0; }
 EOF
-if (eval ""$ac_cpp conftest.$ac_ext"") 2>&5 |
-  egrep ""SHUT_RD"" >/dev/null 2>&1; then
+if { (eval echo configure:1283: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
   rm -rf conftest*
   shutrd=yes
 else
+  echo ""configure: failed program was:"" >&5
+  cat conftest.$ac_ext >&5
   rm -rf conftest*
   shutrd=no
 fi
-rm -f conftest*
-
+rm -f conftest*,
        
 fi
 
@@ -1298,7 +1302,7 @@
 
 
 echo $ac_n ""checking for socket in -lsocket""""... $ac_c"" 1>&6
-echo ""configure:1302: checking for socket in -lsocket"" >&5
+echo ""configure:1306: checking for socket in -lsocket"" >&5
 ac_lib_var=`echo socket'_'socket | sed 'y%./+-%__p_%'`
 if eval ""test \""`echo '$''{'ac_cv_lib_$ac_lib_var'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
@@ -1306,7 +1310,7 @@
   ac_save_LIBS=""$LIBS""
 LIBS=""-lsocket  $LIBS""
 cat > conftest.$ac_ext <&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
+if { (eval echo configure:1325: \""$ac_link\"") 1>&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
   rm -rf conftest*
   eval ""ac_cv_lib_$ac_lib_var=yes""
 else
@@ -1345,7 +1349,7 @@
 fi
 
 echo $ac_n ""checking for connect in -linet""""... $ac_c"" 1>&6
-echo ""configure:1349: checking for connect in -linet"" >&5
+echo ""configure:1353: checking for connect in -linet"" >&5
 ac_lib_var=`echo inet'_'connect | sed 'y%./+-%__p_%'`
 if eval ""test \""`echo '$''{'ac_cv_lib_$ac_lib_var'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
@@ -1353,7 +1357,7 @@
   ac_save_LIBS=""$LIBS""
 LIBS=""-linet  $LIBS""
 cat > conftest.$ac_ext <&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
+if { (eval echo configure:1372: \""$ac_link\"") 1>&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
   rm -rf conftest*
   eval ""ac_cv_lib_$ac_lib_var=yes""
 else
@@ -1392,7 +1396,7 @@
 fi
 
 echo $ac_n ""checking for t_accept in -lnsl""""... $ac_c"" 1>&6
-echo ""configure:1396: checking for t_accept in -lnsl"" >&5
+echo ""configure:1400: checking for t_accept in -lnsl"" >&5
 ac_lib_var=`echo nsl'_'t_accept | sed 'y%./+-%__p_%'`
 if eval ""test \""`echo '$''{'ac_cv_lib_$ac_lib_var'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
@@ -1400,7 +1404,7 @@
   ac_save_LIBS=""$LIBS""
 LIBS=""-lnsl  $LIBS""
 cat > conftest.$ac_ext <&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
+if { (eval echo configure:1419: \""$ac_link\"") 1>&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
   rm -rf conftest*
   eval ""ac_cv_lib_$ac_lib_var=yes""
 else
@@ -1439,7 +1443,7 @@
 fi
 
 echo $ac_n ""checking for dlopen in -ldl""""... $ac_c"" 1>&6
-echo ""configure:1443: checking for dlopen in -ldl"" >&5
+echo ""configure:1447: checking for dlopen in -ldl"" >&5
 ac_lib_var=`echo dl'_'dlopen | sed 'y%./+-%__p_%'`
 if eval ""test \""`echo '$''{'ac_cv_lib_$ac_lib_var'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
@@ -1447,7 +1451,7 @@
   ac_save_LIBS=""$LIBS""
 LIBS=""-ldl  $LIBS""
 cat > conftest.$ac_ext <&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
+if { (eval echo configure:1466: \""$ac_link\"") 1>&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
   rm -rf conftest*
   eval ""ac_cv_lib_$ac_lib_var=yes""
 else
@@ -1489,12 +1493,12 @@
 for ac_func in socket strdup strtod strtol snprintf shutdown
 do
 echo $ac_n ""checking for $ac_func""""... $ac_c"" 1>&6
-echo ""configure:1493: checking for $ac_func"" >&5
+echo ""configure:1497: checking for $ac_func"" >&5
 if eval ""test \""`echo '$''{'ac_cv_func_$ac_func'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
 else
   cat > conftest.$ac_ext <&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
+if { (eval echo configure:1525: \""$ac_link\"") 1>&5; (eval $ac_link) 2>&5; } && test -s conftest${ac_exeext}; then
   rm -rf conftest*
   eval ""ac_cv_func_$ac_func=yes""
 else
@@ -1544,20 +1548,20 @@
 
 
 echo $ac_n ""checking for h_errno""""... $ac_c"" 1>&6
-echo ""configure:1548: checking for h_errno"" >&5
+echo ""configure:1552: checking for h_errno"" >&5
 if eval ""test \""`echo '$''{'herrno'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
 else
   
                 cat > conftest.$ac_ext <
 int main() {
 printf (""%d"", h_errno); return 0;
 ; return 0; }
 EOF
-if { (eval echo configure:1561: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
+if { (eval echo configure:1565: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
   rm -rf conftest*
   herrno=yes
 else
@@ -1580,20 +1584,20 @@
 
 
 echo $ac_n ""checking for optarg""""... $ac_c"" 1>&6
-echo ""configure:1584: checking for optarg"" >&5
+echo ""configure:1588: checking for optarg"" >&5
 if eval ""test \""`echo '$''{'haveoptarg'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
 else
   
                 cat > conftest.$ac_ext <
 int main() {
 if (optarg == (char *) 0L) { return 0; } return 1;
 ; return 0; }
 EOF
-if { (eval echo configure:1597: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
+if { (eval echo configure:1601: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
   rm -rf conftest*
   haveoptarg=yes
 else
@@ -1616,20 +1620,21 @@
 
 
 echo $ac_n ""checking for in_addr_t""""... $ac_c"" 1>&6
-echo ""configure:1620: checking for in_addr_t"" >&5
+echo ""configure:1624: checking for in_addr_t"" >&5
 if eval ""test \""`echo '$''{'inaddrt'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
 else
   
                 cat > conftest.$ac_ext <
 #include 
 int main() {
 in_addr_t foo; return 0;
 ; return 0; }
 EOF
-if { (eval echo configure:1633: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
+if { (eval echo configure:1638: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
   rm -rf conftest*
   inaddrt=yes
 else
@@ -1645,12 +1650,12 @@
 echo ""$ac_t""""$inaddrt"" 1>&6
 if test $inaddrt = no ; then
   echo $ac_n ""checking for in_addr_t""""... $ac_c"" 1>&6
-echo ""configure:1649: checking for in_addr_t"" >&5
+echo ""configure:1654: checking for in_addr_t"" >&5
 if eval ""test \""`echo '$''{'ac_cv_type_in_addr_t'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
 else
   cat > conftest.$ac_ext <
 #if STDC_HEADERS
@@ -1681,20 +1686,21 @@
 
 
 echo $ac_n ""checking for INADDR_NONE""""... $ac_c"" 1>&6
-echo ""configure:1685: checking for INADDR_NONE"" >&5
+echo ""configure:1690: checking for INADDR_NONE"" >&5
 if eval ""test \""`echo '$''{'haveinaddrnone'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
 else
   
                 cat > conftest.$ac_ext <
 #include 
 int main() {
 in_addr_t foo = INADDR_NONE; return 0;
 ; return 0; }
 EOF
-if { (eval echo configure:1698: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
+if { (eval echo configure:1704: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
   rm -rf conftest*
   haveinaddrnone=yes
 else
@@ -1717,20 +1723,23 @@
 
 
 echo $ac_n ""checking for EX__MAX""""... $ac_c"" 1>&6
-echo ""configure:1721: checking for EX__MAX"" >&5
+echo ""configure:1727: checking for EX__MAX"" >&5
 if eval ""test \""`echo '$''{'haveexmax'+set}'`\"" = set""; then
   echo $ac_n ""(cached) $ac_c"" 1>&6
 else
   
                 cat > conftest.$ac_ext <
+#endif
 #include 
 int main() {
 int foo = EX__MAX; return 0;
 ; return 0; }
 EOF
-if { (eval echo configure:1734: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
+if { (eval echo configure:1743: \""$ac_compile\"") 1>&5; (eval $ac_compile) 2>&5; }; then
   rm -rf conftest*
   haveexmax=yes
 elseIndex: configure.in
===================================================================
RCS file: /cvsroot/spamassassin/spamassassin/configure.in,v
retrieving revision 1.1.2.1
retrieving revision 1.1.2.2
diff -b -w -u -d -r1.1.2.1 -r1.1.2.2
--- configure.in	27 Aug 2002 23:07:13 -0000	1.1.2.1
+++ configure.in	28 Aug 2002 23:29:04 -0000	1.1.2.2
@@ -26,9 +26,11 @@
 
 AC_CACHE_CHECK([for SHUT_RD],
        shutrd, [
-                 AC_EGREP_HEADER(SHUT_RD, sys/socket.h,
+                AC_TRY_COMPILE([#include 
+#include ],
+                        [printf (""%d"", SHUT_RD); return 0;],
                                         [shutrd=yes],
-                                        [shutrd=no])
+                                        [shutrd=no]),
        ])
 if test $shutrd = yes ; then
   AC_DEFINE(HAVE_SHUT_RD)
@@ -73,7 +75,8 @@
 
 AC_CACHE_CHECK([for in_addr_t],
         inaddrt, [
-                AC_TRY_COMPILE([#include ],
+                AC_TRY_COMPILE([#include 
+#include ],
                         [in_addr_t foo; return 0;],
                                         [inaddrt=yes],
                                         [inaddrt=no]),
@@ -86,7 +89,8 @@
 
 AC_CACHE_CHECK([for INADDR_NONE],
         haveinaddrnone, [
-                AC_TRY_COMPILE([#include ],
+                AC_TRY_COMPILE([#include 
+#include ],
                         [in_addr_t foo = INADDR_NONE; return 0;],
                                         [haveinaddrnone=yes],
                                         [haveinaddrnone=no]),
@@ -99,7 +103,10 @@
 
 AC_CACHE_CHECK([for EX__MAX],
         haveexmax, [
-                AC_TRY_COMPILE([#include ],
+                AC_TRY_COMPILE([#ifdef HAVE_SYSEXITS_H
+#include 
+#endif
+#include ],
                         [int foo = EX__MAX; return 0;],
                                         [haveexmax=yes],
                                         [haveexmax=no]),-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time communications platform! Don't just IM. Build it in! 
http://www.jabber.com/osdn/xim
_______________________________________________
Spamassassin-commits mailing list
Spamassassin-commits@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-commits",0
8077,"associate / analyst fall recruiting enron managers , directors , vice presidents and managing directors who utilize the associate / analyst pool the associate and analyst department has finalized fall recruiting dates . an important part of our recruiting effort is the final round of interviews which are conducted here in the enron building on selected weekends during october , november and december . these are the famous  & super saturdays  8 . we invite you to attend and participate in this process . we will need approximately 50 - 75 volunteers for each super saturday to participate either in the dinners on friday night or in the interview process on saturday . more information will be made available as we get closer to these dates . please mark your calendars for the following super saturday weekends and  ( . save these dates october 28 - 29 , 2000 november 3 - 4 , 2000 november 10 - 11 , 2000 november 17 - 18 , 2000 december 1 - 2 , 2000 december 9 - 10 , 2000",0
17771,"use Perl Daily NewsletterIn this issue:
    * Damian Conway Publishes Exegesis 5
    * 2nd Open Source CMS Conference+--------------------------------------------------------------------+
| Damian Conway Publishes Exegesis 5                                 |
|   posted by hfb on Friday August 23, @14:06 (perl6)                |
|   http://use.perl.org/article.pl?sid=02/08/23/187226               |
+--------------------------------------------------------------------+An anonymous coward writes ""[0]/. has a [1]link to [2]Damian's
[3]Exegesis 5""Discuss this story at:
    http://use.perl.org/comments.pl?sid=02/08/23/187226Links:
    0. http://www.slashdot.org/
    1. http://developers.slashdot.org/developers/02/08/23/1232230.shtml?tid=145
    2. http://yetanother.org/damian/
    3. http://www.perl.com/lpt/a/2002/08/22/exegesis5.html
+--------------------------------------------------------------------+
| 2nd Open Source CMS Conference                                     |
|   posted by ziggy on Friday August 23, @18:30 (events)             |
|   http://use.perl.org/article.pl?sid=02/08/23/1837242              |
+--------------------------------------------------------------------+[0]Gregor J. Rothfuss writes ""There will be a second [1]Open Source CMS
conference this fall in Berkeley. We will feature presentations and
workshops from a wide range of CMS, and would definitely welcome some
Perl-fu in there as well. Also of interest, our efforts to [2]build
bridges across CMS. Participate in our [3]mailing list, or better yet,
[4]show up :)"" The [5]first Open Source CMS conference was held in Zurich
this past March.Discuss this story at:
    http://use.perl.org/comments.pl?sid=02/08/23/1837242Links:
    0. mailto:gregor.rothfuss@oscom.org
    1. http://www.oscom.org/conferences/berkeley2002/index.html
    2. http://www.oscom.org/interop.html
    3. http://www.oscom.org/mailing-lists.html
    4. http://www.oscom.org/conferences/berkeley2002/registration_fees.html
    5. http://www.oscom.org/conferences/zurich2002/agenda.htmlCopyright 1997-2002 pudge.  All rights reserved.
======================================================================You have received this message because you subscribed to it
on use Perl.  To stop receiving this and other
messages from use Perl, or to add more messages
or change your preferences, please go to your user page.	http://use.perl.org/my/messages/You can log in and change your preferences from there.",0
